Time (min),Beam (Volts),,T2,R2,Transmission,Reflection
139.2403377,0.00052908,5.2908E-10,8.71E-12,6.96697E-12,0.016455389,0.013168088
139.3279561,0.000528468,5.28468E-10,8.59E-12,7.19503E-12,0.016256573,0.013614888
139.4152192,0.000529892,5.29892E-10,8.67E-12,6.77139E-12,0.016363277,0.012778819
139.5028246,0.000528438,5.28438E-10,8.66E-12,7.18757E-12,0.016379953,0.013601534
139.5903779,0.000526662,5.26662E-10,8.88E-12,7.17154E-12,0.016855971,0.01361696
139.6780663,0.000524951,5.24951E-10,8.83E-12,7.07924E-12,0.016828617,0.013485535
139.7655031,0.000526148,5.26148E-10,8.66E-12,6.57944E-12,0.016460948,0.01250493
139.8529787,0.00052752,5.2752E-10,8.59E-12,7.27135E-12,0.016279449,0.01378403
139.9405533,0.000527265,5.27265E-10,8.87E-12,6.75646E-12,0.016816777,0.012814164
140.0281032,0.000526038,5.26038E-10,8.88E-12,7.18397E-12,0.016889928,0.013656739
140.1157518,0.000529308,5.29308E-10,9.19E-12,7.15873E-12,0.017370468,0.013524697
140.2030982,0.000526327,5.26327E-10,8.82E-12,7.36059E-12,0.016753369,0.013984813
140.2906945,0.000525196,5.25196E-10,8.97E-12,6.64682E-12,0.017088039,0.012655884
140.378204,0.000527384,5.27384E-10,8.83E-12,7.59757E-12,0.016746084,0.014406139
140.4658209,0.000530367,5.30367E-10,8.86E-12,7.13409E-12,0.016703988,0.01345122
140.5530765,0.000529625,5.29625E-10,8.63E-12,7.19578E-12,0.016294693,0.013586548
140.6406869,0.0005265,5.265E-10,9.16E-12,6.93805E-12,0.017398617,0.013177677
140.7283239,0.000528375,5.28375E-10,8.70E-12,7.0152E-12,0.016471738,0.013276923
140.8158997,0.000528357,5.28357E-10,8.85E-12,6.81026E-12,0.016747506,0.012889512
140.9036343,0.000526681,5.26681E-10,8.42E-12,7.01562E-12,0.015987536,0.013320431
140.9907841,0.000527127,5.27127E-10,8.31E-12,6.64459E-12,0.015758833,0.01260529
141.078403,0.000527201,5.27201E-10,8.92E-12,7.29937E-12,0.016927884,0.013845527
141.1660666,0.00052816,5.2816E-10,8.69E-12,6.90552E-12,0.016457637,0.013074688
141.2536156,0.000525636,5.25636E-10,8.55E-12,7.24805E-12,0.016259274,0.013789105
141.340931,0.000524391,5.24391E-10,8.91E-12,6.39219E-12,0.016992784,0.012189745
141.4286384,0.000532806,5.32806E-10,8.79E-12,7.13481E-12,0.016500772,0.01339101
141.5161434,0.000527639,5.27639E-10,8.81E-12,6.88306E-12,0.01669582,0.013045027
141.6036587,0.000526689,5.26689E-10,8.97E-12,7.10433E-12,0.017040205,0.013488665
141.6913191,0.000526853,5.26853E-10,8.77E-12,6.72158E-12,0.01665187,0.012758
141.7786153,0.000528963,5.28963E-10,8.54E-12,7.1902E-12,0.016148553,0.013592999
141.866278,0.000526605,5.26605E-10,8.85E-12,6.83842E-12,0.016804337,0.012985875
141.9537126,0.000527964,5.27964E-10,8.57E-12,7.09433E-12,0.016223782,0.013437132
142.0414797,0.00052725,5.2725E-10,8.55E-12,7.12063E-12,0.016206913,0.013505208
142.1286384,0.000527335,5.27335E-10,8.73E-12,7.24809E-12,0.016549697,0.013744755
142.2163843,0.000527694,5.27694E-10,8.79E-12,6.57568E-12,0.016661227,0.012461174
142.3039192,0.000529617,5.29617E-10,8.55E-12,7.12438E-12,0.016146753,0.013451938
142.3914829,0.000530015,5.30015E-10,8.99E-12,7.22307E-12,0.016967664,0.013628046
142.4790406,0.000529414,5.29414E-10,8.72E-12,7.35002E-12,0.016473992,0.013883319
142.5663878,0.000527558,5.27558E-10,8.87E-12,6.8932E-12,0.016812075,0.013066232
142.6541044,0.000529763,5.29763E-10,9.02E-12,6.99322E-12,0.0170244,0.013200654
142.741643,0.000527277,5.27277E-10,8.99E-12,6.87821E-12,0.017045763,0.013044775
142.8292189,0.000522045,5.22045E-10,8.49E-12,6.929E-12,0.016254954,0.01327279
142.9164998,0.00053045,5.3045E-10,9.28E-12,6.9018E-12,0.017488757,0.013011204
143.00412,0.000527045,5.27045E-10,8.63E-12,6.90688E-12,0.016381996,0.01310491
143.0916632,0.000527865,5.27865E-10,8.72E-12,6.63785E-12,0.016520459,0.012574888
143.1792479,0.000528191,5.28191E-10,8.62E-12,7.61623E-12,0.016312147,0.014419464
143.2667152,0.000526204,5.26204E-10,8.67E-12,6.78837E-12,0.01647349,0.012900629
143.3542916,0.000529933,5.29933E-10,8.81E-12,6.97937E-12,0.016628335,0.01317029
143.4417677,0.000529455,5.29455E-10,8.71E-12,6.96288E-12,0.01645069,0.013151024
143.5293571,0.000529455,5.29455E-10,8.36E-12,7.24026E-12,0.015782879,0.013674932
143.6169178,0.000527804,5.27804E-10,8.82E-12,6.92037E-12,0.016702663,0.013111639
143.704176,0.00052402,5.2402E-10,8.84E-12,7.0788E-12,0.016871085,0.013508653
143.7916843,0.000531306,5.31306E-10,8.76E-12,6.77886E-12,0.016480902,0.01275885
143.8794441,0.000526243,5.26243E-10,8.56E-12,7.33009E-12,0.016275509,0.013929086
143.9670947,0.00052564,5.2564E-10,8.91E-12,6.48737E-12,0.01695076,0.012341847
144.0546409,0.000530228,5.30228E-10,8.44E-12,7.27544E-12,0.015913953,0.013721343
144.142185,0.000528196,5.28196E-10,8.51E-12,7.14131E-12,0.016104105,0.013520188
144.2296312,0.000526003,5.26003E-10,8.44E-12,7.27636E-12,0.016049866,0.013833293
144.317247,0.000529092,5.29092E-10,8.63E-12,6.99578E-12,0.016319228,0.01322224
144.4048119,0.000527079,5.27079E-10,8.98E-12,7.17683E-12,0.017030065,0.013616226
144.4920963,0.000527309,5.27309E-10,9.01E-12,7.31483E-12,0.017087716,0.013871994
144.5796596,0.000524872,5.24872E-10,8.39E-12,7.4013E-12,0.015987103,0.01410116
144.6673598,0.000527715,5.27715E-10,8.88E-12,6.876E-12,0.016833019,0.013029754
144.7548574,0.000528346,5.28346E-10,8.93E-12,6.98072E-12,0.016907053,0.013212407
144.8424313,0.000527747,5.27747E-10,8.93E-12,6.7897E-12,0.016913147,0.012865444
144.9298023,0.000525397,5.25397E-10,8.72E-12,7.70712E-12,0.016597029,0.014669146
145.0173268,0.000527975,5.27975E-10,9.06E-12,6.87389E-12,0.017160877,0.013019354
145.1049716,0.000527749,5.27749E-10,8.68E-12,6.82305E-12,0.016453614,0.012928607
145.1925876,0.000526035,5.26035E-10,9.03E-12,6.91673E-12,0.017162338,0.013148789
145.2799277,0.000526415,5.26415E-10,8.76E-12,6.76956E-12,0.016639852,0.01285976
145.3674675,0.000527104,5.27104E-10,9.09E-12,7.0265E-12,0.017238202,0.013330369
145.4551073,0.000527106,5.27106E-10,8.71E-12,7.08624E-12,0.016522758,0.01344367
145.5425253,0.000528957,5.28957E-10,8.81E-12,6.77604E-12,0.01664735,0.012810197
145.6301845,0.000530973,5.30973E-10,8.35E-12,6.68691E-12,0.015718046,0.012593707
145.7178132,0.000526066,5.26066E-10,8.67E-12,7.00847E-12,0.0164805,0.013322404
145.8051949,0.000525264,5.25264E-10,8.71E-12,6.80554E-12,0.01658407,0.01295642
145.892727,0.000526849,5.26849E-10,8.43E-12,6.83646E-12,0.015995501,0.012976134
145.9800437,0.000525573,5.25573E-10,8.70E-12,7.40341E-12,0.016544824,0.014086343
146.0676419,0.000525756,5.25756E-10,8.90E-12,6.8675E-12,0.016935916,0.013062147
146.155277,0.000527009,5.27009E-10,8.89E-12,6.84615E-12,0.016874691,0.01299057
146.2428008,0.000531128,5.31128E-10,8.88E-12,6.79632E-12,0.016719166,0.01279601
146.3305484,0.000524964,5.24964E-10,8.94E-12,6.71761E-12,0.017030312,0.012796319
146.4178735,0.000530902,5.30902E-10,8.94E-12,6.47345E-12,0.016841451,0.012193316
146.5052894,0.000528022,5.28022E-10,8.33E-12,7.20256E-12,0.015784036,0.013640639
146.5929079,0.00052874,5.2874E-10,8.58E-12,7.09504E-12,0.016224084,0.013418775
146.6806002,0.000528614,5.28614E-10,8.68E-12,7.09166E-12,0.016428091,0.013415577
146.7679321,0.000528096,5.28096E-10,8.84E-12,6.68567E-12,0.016746468,0.012659956
146.8554915,0.000526404,5.26404E-10,8.68E-12,7.13539E-12,0.016490494,0.013554981
146.9430174,0.000528136,5.28136E-10,9.03E-12,6.89853E-12,0.017094723,0.013062039
147.0306598,0.000527141,5.27141E-10,8.72E-12,7.17145E-12,0.016541867,0.013604441
147.1183436,0.000528018,5.28018E-10,8.81E-12,6.68318E-12,0.01668144,0.012657114
147.2058328,0.000529647,5.29647E-10,8.75E-12,6.87871E-12,0.01652946,0.012987361
147.2931552,0.000524652,5.24652E-10,8.95E-12,6.62525E-12,0.017059031,0.0126279
147.3807623,0.000525647,5.25647E-10,8.68E-12,7.41731E-12,0.016513854,0.014110817
147.4684207,0.000528548,5.28548E-10,8.40E-12,7.09522E-12,0.015896118,0.013423969
147.5557073,0.000526283,5.26283E-10,8.79E-12,7.72773E-12,0.016704145,0.014683588
147.6433663,0.000529847,5.29847E-10,8.59E-12,6.35428E-12,0.016218557,0.011992651
147.7308392,0.000526756,5.26756E-10,8.90E-12,6.98623E-12,0.016887998,0.013262742
147.8184681,0.000529707,5.29707E-10,8.87E-12,7.01414E-12,0.016741801,0.013241554
147.9060445,0.00052661,5.2661E-10,8.66E-12,7.01914E-12,0.016447012,0.013328918
147.993592,0.000527236,5.27236E-10,8.80E-12,6.56185E-12,0.016698886,0.012445765
148.0810212,0.000528349,5.28349E-10,8.65E-12,6.97261E-12,0.01637242,0.013196989
148.1685452,0.000525553,5.25553E-10,8.68E-12,6.79525E-12,0.016514443,0.012929709
148.2562467,0.000527747,5.27747E-10,8.92E-12,7.04029E-12,0.016894826,0.013340276
148.343561,0.000526603,5.26603E-10,9.03E-12,6.94197E-12,0.017150792,0.01318254
148.4311066,0.000528258,5.28258E-10,8.67E-12,6.88286E-12,0.016410519,0.013029366
148.5185412,0.000529201,5.29201E-10,8.87E-12,7.24718E-12,0.016759969,0.013694576
148.6063036,0.000528375,5.28375E-10,8.69E-12,7.63327E-12,0.016442174,0.014446684
148.6936204,0.000529886,5.29886E-10,9.13E-12,6.93739E-12,0.01722154,0.013092225
148.7812156,0.00052646,5.2646E-10,8.43E-12,7.32149E-12,0.016006078,0.013907018
148.8688733,0.000527553,5.27553E-10,8.60E-12,6.74285E-12,0.016297728,0.012781366
148.9563751,0.000525359,5.25359E-10,8.68E-12,6.85851E-12,0.016531543,0.013054908
149.0439254,0.000528555,5.28555E-10,8.87E-12,6.54903E-12,0.016790372,0.012390436
149.1313446,0.000527437,5.27437E-10,8.90E-12,7.21962E-12,0.016881654,0.013688136
149.218974,0.000526865,5.26865E-10,8.73E-12,6.83438E-12,0.016570852,0.0129718
149.3065071,0.000528323,5.28323E-10,8.85E-12,7.40612E-12,0.016760293,0.014018152
149.3941612,0.000522451,5.22451E-10,8.93E-12,7.02619E-12,0.017096454,0.013448513
149.481434,0.000529364,5.29364E-10,8.54E-12,7.00418E-12,0.016141808,0.013231317
149.569044,0.000528468,5.28468E-10,9.19E-12,7.20467E-12,0.017388948,0.01363313
149.6566522,0.000528669,5.28669E-10,8.65E-12,6.92738E-12,0.016356584,0.013103449
149.7441506,0.000527802,5.27802E-10,9.24E-12,6.97867E-12,0.017502636,0.013222137
149.8318473,0.000528158,5.28158E-10,8.63E-12,7.13025E-12,0.01634343,0.013500205
149.919068,0.00053076,5.3076E-10,9.04E-12,6.88754E-12,0.017025353,0.012976763
150.0067347,0.000526289,5.26289E-10,8.93E-12,7.00687E-12,0.016973496,0.013313734
150.0942592,0.000522965,5.22965E-10,9.14E-12,6.99866E-12,0.017474676,0.01338265
150.1819514,0.000527616,5.27616E-10,8.67E-12,7.21163E-12,0.016435996,0.013668337
150.2692236,0.000524486,5.24486E-10,8.68E-12,7.19284E-12,0.016555414,0.013714077
150.3568126,0.000527562,5.27562E-10,8.93E-12,7.6766E-12,0.016928784,0.014551082
150.4443663,0.000527986,5.27986E-10,8.90E-12,7.09773E-12,0.016850413,0.013443035
150.5319381,0.000527589,5.27589E-10,8.83E-12,6.90112E-12,0.016736739,0.013080479
150.6193945,0.000527324,5.27324E-10,8.94E-12,6.94444E-12,0.016954107,0.0131692
150.7069421,0.000530501,5.30501E-10,9.10E-12,7.79092E-12,0.0171547,0.014685958
150.7946026,0.000529029,5.29029E-10,8.81E-12,6.87533E-12,0.016652037,0.012996122
150.8821308,0.000524092,5.24092E-10,8.82E-12,7.1636E-12,0.01683253,0.013668601
150.969673,0.000525831,5.25831E-10,8.34E-12,7.32706E-12,0.015857185,0.013934269
151.0571731,0.00052801,5.2801E-10,8.46E-12,7.24935E-12,0.016022455,0.013729584
151.1445848,0.000527368,5.27368E-10,8.93E-12,7.04768E-12,0.016937083,0.013363877
151.2322996,0.00052752,5.2752E-10,8.54E-12,7.43652E-12,0.016197341,0.01409715
151.3198366,0.000523345,5.23345E-10,9.16E-12,6.40301E-12,0.017510471,0.01223478
151.4075075,0.000530223,5.30223E-10,8.60E-12,7.14239E-12,0.016223459,0.013470554
151.4947644,0.000524033,5.24033E-10,8.73E-12,6.98953E-12,0.01665587,0.013337949
151.5823822,0.000528879,5.28879E-10,8.64E-12,7.31186E-12,0.016327984,0.013825196
151.6699139,0.000528074,5.28074E-10,9.06E-12,7.12141E-12,0.017150332,0.013485623
151.7572735,0.000526202,5.26202E-10,8.91E-12,7.52997E-12,0.016924297,0.014310053
151.844796,0.000529364,5.29364E-10,8.96E-12,6.29748E-12,0.016933891,0.011896318
151.9324669,0.000528073,5.28073E-10,8.46E-12,7.04642E-12,0.016011652,0.01334366
152.0199585,0.000529172,5.29172E-10,8.67E-12,6.96097E-12,0.016375678,0.013154455
152.1073003,0.000523544,5.23544E-10,8.94E-12,6.94176E-12,0.017078783,0.01325916
152.1949987,0.000524929,5.24929E-10,8.52E-12,6.8383E-12,0.016221519,0.013027101
152.2824986,0.000529001,5.29001E-10,8.31E-12,7.27728E-12,0.015713186,0.013756639
152.3701485,0.000524732,5.24732E-10,8.70E-12,7.03183E-12,0.016580997,0.01340079
152.4577573,0.00052498,5.2498E-10,8.71E-12,7.05026E-12,0.016588113,0.013429587
152.5449243,0.000526402,5.26402E-10,8.39E-12,6.44259E-12,0.015943549,0.012238914
152.6323876,0.000526049,5.26049E-10,8.30E-12,7.42539E-12,0.015777766,0.014115398
152.7201948,0.000528789,5.28789E-10,8.77E-12,6.72526E-12,0.01658871,0.012718231
152.8078712,0.000529179,5.29179E-10,8.75E-12,7.32348E-12,0.016535392,0.013839317
152.8954219,0.000525769,5.25769E-10,8.67E-12,6.54211E-12,0.016498004,0.012442939
152.9826745,0.000529671,5.29671E-10,9.14E-12,7.10447E-12,0.017249905,0.013413001
153.0702812,0.000529191,5.29191E-10,8.63E-12,7.00538E-12,0.01630747,0.013237901
153.1578019,0.000531862,5.31862E-10,8.68E-12,6.92073E-12,0.016322696,0.013012275
153.2454529,0.000526562,5.26562E-10,9.12E-12,6.89395E-12,0.017312797,0.013092382
153.3330836,0.000527323,5.27323E-10,8.72E-12,7.00137E-12,0.016539788,0.013277205
153.4204863,0.000527289,5.27289E-10,8.56E-12,6.67237E-12,0.016224898,0.012654106
153.5080113,0.0005261,5.261E-10,8.55E-12,7.0575E-12,0.016254578,0.013414762
153.5955883,0.000528993,5.28993E-10,8.68E-12,6.35005E-12,0.016412901,0.012004044
153.6831685,0.000529975,5.29975E-10,8.52E-12,7.1451E-12,0.01607517,0.013481971
153.7704304,0.000527493,5.27493E-10,9.21E-12,6.60787E-12,0.0174588,0.012526931
153.8580799,0.000525347,5.25347E-10,8.84E-12,7.59025E-12,0.016834816,0.014448065
153.945787,0.000530564,5.30564E-10,8.71E-12,7.0635E-12,0.016416035,0.013313186
154.0333269,0.000531716,5.31716E-10,8.36E-12,7.06429E-12,0.01571753,0.013285831
154.1205848,0.00052639,5.2639E-10,9.18E-12,6.93277E-12,0.017435215,0.013170387
154.2082776,0.000524105,5.24105E-10,8.77E-12,7.31047E-12,0.016732445,0.013948467
154.2958379,0.000525985,5.25985E-10,9.12E-12,6.56099E-12,0.017336733,0.012473734
154.3833546,0.000527968,5.27968E-10,8.50E-12,7.37772E-12,0.016101616,0.013973791
154.4710153,0.000523571,5.23571E-10,8.56E-12,7.21175E-12,0.016340874,0.013774161
154.5582895,0.000529643,5.29643E-10,8.99E-12,7.07179E-12,0.016978091,0.013352001
154.6458774,0.000528633,5.28633E-10,8.96E-12,6.35026E-12,0.016955465,0.012012623
154.7335624,0.000526427,5.26427E-10,8.75E-12,7.25004E-12,0.016621931,0.01377218
154.8211047,0.000524833,5.24833E-10,8.69E-12,7.02562E-12,0.016551537,0.013386397
154.9084205,0.000527305,5.27305E-10,8.76E-12,7.42814E-12,0.016615443,0.014086982
154.9959923,0.000528807,5.28807E-10,8.95E-12,7.00924E-12,0.016925439,0.013254827
155.0835278,0.000523661,5.23661E-10,8.51E-12,7.23651E-12,0.01624887,0.013819081
155.1711473,0.000526309,5.26309E-10,8.68E-12,6.77969E-12,0.016483247,0.01288159
155.2588345,0.000526506,5.26506E-10,8.74E-12,7.21789E-12,0.016603408,0.013709048
155.346149,0.000526283,5.26283E-10,9.03E-12,6.62108E-12,0.017152746,0.012580826
155.4337115,0.00052674,5.2674E-10,8.84E-12,7.07064E-12,0.016786401,0.013423399
155.5212026,0.000528445,5.28445E-10,8.53E-12,7.17104E-12,0.016140267,0.013570069
155.6089447,0.000525279,5.25279E-10,8.67E-12,7.1131E-12,0.01650709,0.013541573
155.6961828,0.000527593,5.27593E-10,8.83E-12,6.61322E-12,0.01673612,0.012534704
155.7837747,0.000529471,5.29471E-10,8.75E-12,7.1693E-12,0.0165264,0.013540486
155.8713981,0.000525522,5.25522E-10,8.80E-12,6.99221E-12,0.016739686,0.013305249
155.9590756,0.000528655,5.28655E-10,8.86E-12,7.69505E-12,0.016760246,0.01455589
156.0463963,0.0005211,5.211E-10,8.88E-12,6.56692E-12,0.017043328,0.012602044
156.1339052,0.000529941,5.29941E-10,8.63E-12,7.09312E-12,0.01628649,0.013384737
156.2213971,0.00052816,5.2816E-10,8.82E-12,6.68372E-12,0.016692521,0.01265473
156.3090963,0.000527716,5.27716E-10,8.94E-12,7.08324E-12,0.016933123,0.013422427
156.3966966,0.000521777,5.21777E-10,8.79E-12,7.19708E-12,0.016846309,0.013793382
156.4839271,0.000524898,5.24898E-10,8.44E-12,6.98937E-12,0.016080177,0.013315674
156.5715335,0.000522313,5.22313E-10,8.90E-12,6.75001E-12,0.017033413,0.012923307
156.6591649,0.000524981,5.24981E-10,8.77E-12,7.11988E-12,0.016700841,0.013562158
156.7467048,0.000527309,5.27309E-10,8.94E-12,6.55763E-12,0.01694731,0.01243602
156.8341165,0.000522331,5.22331E-10,8.51E-12,7.64729E-12,0.016301561,0.014640711
156.9216706,0.00052377,5.2377E-10,8.74E-12,7.13493E-12,0.016693132,0.013622237
157.0093151,0.000524214,5.24214E-10,8.86E-12,7.45588E-12,0.016902044,0.014222966
157.0968049,0.000527964,5.27964E-10,8.78E-12,6.67245E-12,0.016623276,0.012638078
157.1844434,0.000523114,5.23114E-10,8.27E-12,7.28529E-12,0.01581291,0.013926764
157.2720925,0.000527524,5.27524E-10,9.39E-12,6.51605E-12,0.01779137,0.012352157
157.3594363,0.000527339,5.27339E-10,8.81E-12,6.95233E-12,0.016713034,0.013183803
157.44694,0.000527749,5.27749E-10,8.95E-12,6.84739E-12,0.016961517,0.012974727
157.5345737,0.000530374,5.30374E-10,8.41E-12,6.74996E-12,0.015859915,0.012726804
157.622216,0.000530829,5.30829E-10,8.56E-12,6.22063E-12,0.016128664,0.011718702
157.7094906,0.00052472,5.2472E-10,8.63E-12,7.28451E-12,0.016442977,0.013882652
157.796996,0.000525851,5.25851E-10,8.58E-12,7.05812E-12,0.016314114,0.013422296
157.8847023,0.000528969,5.28969E-10,8.73E-12,7.05795E-12,0.016498381,0.013342851
157.972354,0.000528102,5.28102E-10,8.85E-12,7.25171E-12,0.016762108,0.013731637
158.0597885,0.000525247,5.25247E-10,8.31E-12,7.03664E-12,0.015817805,0.01339684
158.1471211,0.000523953,5.23953E-10,8.77E-12,6.74145E-12,0.016728694,0.01286653
158.2347156,0.00052612,5.2612E-10,8.59E-12,7.23366E-12,0.016334916,0.01374908
158.322358,0.000526703,5.26703E-10,9.13E-12,6.89582E-12,0.017335401,0.013092447
158.4096994,0.000526618,5.26618E-10,8.65E-12,7.58956E-12,0.016434329,0.014411885
158.4972255,0.000527181,5.27181E-10,8.74E-12,6.83725E-12,0.016584672,0.012969456
158.5849827,0.000529095,5.29095E-10,8.73E-12,7.04465E-12,0.016508062,0.013314534
158.6724379,0.000523748,5.23748E-10,8.86E-12,6.93698E-12,0.016916127,0.013244889
158.760021,0.000526302,5.26302E-10,8.75E-12,7.14632E-12,0.016624003,0.013578358
158.8473366,0.000527814,5.27814E-10,8.99E-12,6.84129E-12,0.017032303,0.012961543
158.9350547,0.000524349,5.24349E-10,8.79E-12,7.1247E-12,0.016757044,0.013587705
159.0225597,0.000526456,5.26456E-10,9.00E-12,7.22665E-12,0.017101909,0.01372697
159.1101103,0.000524266,5.24266E-10,8.79E-12,7.32776E-12,0.016765463,0.013977168
159.1975071,0.000523891,5.23891E-10,8.76E-12,6.81097E-12,0.016728487,0.013000736
159.2851295,0.00052352,5.2352E-10,8.86E-12,6.8947E-12,0.016919759,0.013169883
159.372685,0.000528607,5.28607E-10,8.73E-12,7.26338E-12,0.01651472,0.013740604
159.4602001,0.000528219,5.28219E-10,8.19E-12,6.97915E-12,0.015504562,0.013212621
159.5475795,0.000526613,5.26613E-10,8.83E-12,7.02238E-12,0.0167727,0.013334989
159.6351015,0.000528319,5.28319E-10,8.59E-12,7.18977E-12,0.016257234,0.013608768
159.722687,0.000531506,5.31506E-10,8.88E-12,6.96239E-12,0.016705898,0.01309937
159.8103885,0.000526973,5.26973E-10,8.62E-12,7.22723E-12,0.016366945,0.013714618
159.8979002,0.000527411,5.27411E-10,8.83E-12,7.08692E-12,0.016737884,0.013437189
159.9852174,0.000526644,5.26644E-10,8.70E-12,7.13198E-12,0.016520009,0.013542334
160.0729166,0.000528681,5.28681E-10,8.41E-12,6.93776E-12,0.015910531,0.013122773
160.160299,0.000523512,5.23512E-10,8.71E-12,6.9715E-12,0.016633477,0.013316783
160.2476942,0.000530107,5.30107E-10,9.12E-12,7.08585E-12,0.017197795,0.013366827
160.3348285,0.00052722,5.2722E-10,8.82E-12,7.21567E-12,0.0167201,0.013686273
160.4226333,0.000530576,5.30576E-10,8.79E-12,6.90234E-12,0.016561892,0.013009144
160.5104656,0.00052885,5.2885E-10,8.55E-12,7.18413E-12,0.016160673,0.013584439
160.5980725,0.000525749,5.25749E-10,8.71E-12,6.67855E-12,0.016571657,0.01270293
160.6857326,0.000529963,5.29963E-10,8.49E-12,7.15741E-12,0.016024813,0.013505503
160.7730592,0.000524514,5.24514E-10,8.55E-12,7.01613E-12,0.016299751,0.013376452
160.8607233,0.000525906,5.25906E-10,8.83E-12,7.16289E-12,0.016787408,0.013620115
160.9482785,0.000530634,5.30634E-10,9.16E-12,7.02529E-12,0.017261935,0.013239442
161.0357824,0.000527466,5.27466E-10,8.62E-12,7.60423E-12,0.016346015,0.014416524
161.1231249,0.000526997,5.26997E-10,8.90E-12,6.69413E-12,0.016890486,0.012702399
161.2104563,0.000528674,5.28674E-10,8.61E-12,6.83804E-12,0.016276769,0.012934325
161.2984029,0.000526156,5.26156E-10,9.15E-12,6.62186E-12,0.017383668,0.012585349
161.3859374,0.000529695,5.29695E-10,8.48E-12,6.60262E-12,0.01601389,0.012464945
161.4734944,0.000527959,5.27959E-10,8.88E-12,6.90046E-12,0.016816209,0.013070063
161.5609065,0.000525461,5.25461E-10,8.77E-12,7.43655E-12,0.016691846,0.01415243
161.6484523,0.000526169,5.26169E-10,9.14E-12,6.92651E-12,0.017376591,0.013164036
161.736139,0.000526843,5.26843E-10,8.50E-12,7.63029E-12,0.01613141,0.014483044
161.8237007,0.000527031,5.27031E-10,8.74E-12,6.73798E-12,0.016591616,0.012784794
161.9110652,0.000527163,5.27163E-10,8.60E-12,6.68936E-12,0.01632118,0.012689348
161.9985503,0.00052538,5.2538E-10,9.13E-12,6.48554E-12,0.017372696,0.012344456
162.0861914,0.000527248,5.27248E-10,8.88E-12,7.51282E-12,0.016833035,0.014249136
162.1736363,0.00052596,5.2596E-10,8.78E-12,6.83305E-12,0.016701473,0.012991573
162.261318,0.000526109,5.26109E-10,8.31E-12,7.23286E-12,0.015791934,0.01374783
