TimeH,R1H,T1H,R2H,T2H,TimeI,R1I,T1I,R2I,T2I
6337.406022,1.08E-11,2.38E-05,1.13E-11,2.41E-05,6321.956011,7.86E-12,2.13E-11,1.36E-11,2.27E-11
6338.356886,1.11E-11,2.42E-05,1.02E-11,2.40E-05,6322.905988,6.83E-12,2.22E-11,1.46E-11,2.40E-11
6339.337519,1.13E-11,2.40E-05,1.07E-11,2.48E-05,6323.88899,7.54E-12,2.27E-11,1.54E-11,2.42E-11
6340.316792,1.12E-11,2.46E-05,1.09E-11,2.45E-05,6324.860554,8.48E-12,2.37E-11,1.44E-11,2.42E-11
6341.292795,1.18E-11,2.36E-05,1.13E-11,2.49E-05,6325.852501,8.26E-12,2.19E-11,1.47E-11,2.44E-11
6342.28433,1.02E-11,2.51E-05,1.03E-11,2.56E-05,6326.804484,8.19E-12,2.21E-11,1.58E-11,2.38E-11
6343.257466,1.02E-11,2.56E-05,1.05E-11,2.47E-05,6327.796258,7.70E-12,2.31E-11,1.51E-11,2.35E-11
6344.236828,1.01E-11,2.43E-05,1.14E-11,2.45E-05,6328.76044,7.87E-12,2.27E-11,1.40E-11,2.50E-11
6345.207079,1.08E-11,2.28E-05,1.20E-11,2.45E-05,6329.711705,7.50E-12,2.11E-11,1.41E-11,2.50E-11
6346.173949,1.11E-11,2.28E-05,1.10E-11,2.49E-05,6330.683727,7.29E-12,2.32E-11,1.52E-11,2.43E-11
6347.17187,1.10E-11,2.38E-05,1.15E-11,2.47E-05,6331.66593,7.49E-12,2.31E-11,1.50E-11,2.36E-11
6348.138734,1.03E-11,2.40E-05,1.18E-11,2.47E-05,6332.638662,8.46E-12,2.25E-11,1.46E-11,2.44E-11
6349.116052,1.08E-11,2.35E-05,1.10E-11,2.49E-05,6333.600841,8.03E-12,2.28E-11,1.46E-11,2.53E-11
6350.093668,1.06E-11,2.44E-05,1.04E-11,2.49E-05,6334.583283,8.52E-12,2.52E-11,1.46E-11,2.56E-11
6351.07398,1.05E-11,2.36E-05,1.20E-11,2.44E-05,6335.545452,7.64E-12,2.42E-11,1.40E-11,2.42E-11
6352.041782,1.12E-11,2.02E-05,1.14E-11,2.42E-05,6336.55705,7.59E-12,2.25E-11,1.53E-11,2.40E-11
6353.019676,1.07E-11,2.12E-05,1.10E-11,2.45E-05,6337.527978,7.67E-12,2.28E-11,1.43E-11,2.46E-11
6354.030946,9.83E-12,2.45E-05,9.80E-12,2.45E-05,6338.479405,8.51E-12,2.41E-11,1.48E-11,2.40E-11
6355.002225,1.09E-11,2.48E-05,1.01E-11,2.44E-05,6339.461428,8.48E-12,2.33E-11,1.49E-11,2.47E-11
6355.969566,1.09E-11,2.41E-05,1.14E-11,2.43E-05,6340.413505,8.65E-12,2.30E-11,1.61E-11,2.43E-11
6356.956059,1.04E-11,2.52E-05,1.19E-11,2.47E-05,6341.389052,8.28E-12,2.35E-11,1.60E-11,2.43E-11
6357.92372,1.12E-11,2.41E-05,1.16E-11,2.44E-05,6342.361864,7.93E-12,2.32E-11,1.55E-11,2.34E-11
6358.914456,1.19E-11,2.55E-05,1.08E-11,2.48E-05,6343.355827,7.92E-12,2.36E-11,1.48E-11,2.32E-11
6359.870936,1.14E-11,2.55E-05,1.14E-11,2.42E-05,6344.31737,8.13E-12,2.42E-11,1.46E-11,2.42E-11
6360.841667,1.09E-11,2.47E-05,1.07E-11,2.44E-05,6345.307745,8.29E-12,2.44E-11,1.54E-11,2.45E-11
6361.810154,1.02E-11,2.44E-05,1.17E-11,2.36E-05,6346.268957,8.28E-12,2.34E-11,1.44E-11,2.43E-11
6362.796652,1.03E-11,2.21E-05,1.24E-11,2.41E-05,6347.242071,8.00E-12,2.25E-11,1.44E-11,2.49E-11
6363.758633,1.05E-11,2.37E-05,1.20E-11,2.47E-05,6348.214263,8.17E-12,2.28E-11,1.55E-11,2.46E-11
6364.735987,1.15E-11,2.29E-05,1.04E-11,2.49E-05,6349.167058,7.80E-12,2.42E-11,1.53E-11,2.37E-11
6365.703127,1.17E-11,2.38E-05,1.07E-11,2.43E-05,6350.148976,8.18E-12,2.21E-11,1.46E-11,2.38E-11
6366.660753,1.19E-11,2.46E-05,1.07E-11,2.40E-05,6351.102328,7.72E-12,2.24E-11,1.51E-11,2.32E-11
6367.608331,1.16E-11,2.43E-05,1.15E-11,2.41E-05,6352.073591,8.27E-12,2.24E-11,1.42E-11,2.24E-11
6368.575843,1.13E-11,2.28E-05,1.18E-11,2.48E-05,6353.016057,8.08E-12,2.13E-11,1.39E-11,2.36E-11
6369.543354,1.10E-11,2.25E-05,1.11E-11,2.48E-05,6353.977623,8.45E-12,2.27E-11,1.53E-11,2.52E-11
6370.503593,1.12E-11,2.23E-05,1.05E-11,2.42E-05,6354.950552,8.38E-12,2.36E-11,1.49E-11,2.55E-11
6371.471352,1.10E-11,2.27E-05,1.05E-11,2.33E-05,6355.903064,8.75E-12,2.53E-11,1.43E-11,2.45E-11
6372.438459,1.08E-11,2.42E-05,1.14E-11,2.43E-05,6356.883116,7.72E-12,2.64E-11,1.49E-11,2.38E-11
6373.426464,1.11E-11,2.34E-05,1.18E-11,2.47E-05,6357.843135,7.62E-12,2.58E-11,1.45E-11,2.34E-11
6374.403545,1.12E-11,2.19E-05,1.11E-11,2.43E-05,6358.803484,7.31E-12,2.35E-11,1.36E-11,2.36E-11
6375.37501,1.15E-11,2.18E-05,1.16E-11,2.38E-05,6359.764029,6.81E-12,2.24E-11,1.34E-11,2.35E-11
6376.331741,1.13E-11,2.29E-05,1.25E-11,2.46E-05,6360.716169,6.80E-12,2.23E-11,1.45E-11,2.41E-11
6377.319049,1.09E-11,2.41E-05,1.27E-11,2.53E-05,6361.725369,7.14E-12,2.40E-11,1.49E-11,2.39E-11
6378.266571,1.14E-11,2.42E-05,1.17E-11,2.50E-05,6362.687071,7.35E-12,2.44E-11,1.53E-11,2.33E-11
6379.239918,1.08E-11,2.52E-05,1.17E-11,2.52E-05,6363.690616,7.88E-12,2.43E-11,1.50E-11,2.41E-11
6380.225663,1.07E-11,2.52E-05,1.07E-11,2.50E-05,6364.64353,8.48E-12,2.31E-11,1.43E-11,2.41E-11
6381.192826,1.08E-11,2.27E-05,1.08E-11,2.49E-05,6365.606406,8.45E-12,2.16E-11,1.55E-11,2.47E-11
6382.187708,1.13E-11,2.33E-05,1.13E-11,2.53E-05,6366.567505,7.45E-12,2.34E-11,1.47E-11,2.36E-11
6383.151346,1.17E-11,2.37E-05,1.23E-11,2.44E-05,6367.539989,7.13E-12,2.35E-11,1.43E-11,2.42E-11
6384.141796,1.01E-11,2.43E-05,1.22E-11,2.40E-05,6368.514193,7.74E-12,2.45E-11,1.41E-11,2.46E-11
6385.109002,1.08E-11,2.27E-05,1.17E-11,2.44E-05,6369.455022,8.00E-12,2.49E-11,1.38E-11,2.39E-11
6386.07997,1.14E-11,2.36E-05,1.07E-11,2.44E-05,6370.427306,8.27E-12,2.37E-11,1.47E-11,2.32E-11
6387.047466,1.14E-11,2.30E-05,1.07E-11,2.42E-05,6371.409443,8.22E-12,2.28E-11,1.50E-11,2.43E-11
6388.014926,1.11E-11,2.37E-05,1.05E-11,2.38E-05,6372.38064,8.26E-12,2.43E-11,1.59E-11,2.43E-11
6388.972763,1.08E-11,2.48E-05,1.14E-11,2.42E-05,6373.342112,7.62E-12,2.44E-11,1.47E-11,2.40E-11
6389.940371,1.20E-11,2.49E-05,1.10E-11,2.44E-05,6374.333927,8.00E-12,2.37E-11,1.44E-11,2.43E-11
6390.907834,1.16E-11,2.34E-05,1.16E-11,2.47E-05,6375.286145,8.40E-12,2.48E-11,1.39E-11,2.48E-11
6391.864717,1.13E-11,2.29E-05,1.23E-11,2.39E-05,6376.298556,8.60E-12,2.27E-11,1.48E-11,2.41E-11
6392.806158,1.07E-11,2.46E-05,1.18E-11,2.45E-05,6377.27355,8.41E-12,2.23E-11,1.41E-11,2.48E-11
6393.773022,1.12E-11,2.32E-05,1.14E-11,2.41E-05,6378.246977,7.99E-12,2.33E-11,1.54E-11,2.38E-11
6394.744464,1.10E-11,2.44E-05,1.04E-11,2.36E-05,6379.241441,7.41E-12,2.42E-11,1.46E-11,2.39E-11
6395.701672,1.07E-11,2.43E-05,1.10E-11,2.46E-05,6380.203923,7.60E-12,2.27E-11,1.56E-11,2.41E-11
6396.669179,1.09E-11,2.27E-05,1.12E-11,2.51E-05,6381.176254,7.75E-12,2.42E-11,1.55E-11,2.32E-11
6397.656516,1.05E-11,2.40E-05,9.71E-12,2.47E-05,6382.154441,7.06E-12,2.43E-11,1.54E-11,2.43E-11
6398.634985,1.03E-11,2.42E-05,1.05E-11,2.33E-05,6383.117102,7.86E-12,2.29E-11,1.43E-11,2.46E-11
6399.592571,1.07E-11,2.57E-05,1.07E-11,2.39E-05,6384.068341,8.22E-12,2.18E-11,1.42E-11,2.40E-11
6400.609601,1.03E-11,2.41E-05,1.06E-11,2.47E-05,6385.049534,8.14E-12,2.25E-11,1.51E-11,2.36E-11
6401.556617,1.11E-11,2.13E-05,1.15E-11,2.43E-05,6386.001909,7.99E-12,2.34E-11,1.49E-11,2.36E-11
6402.537739,1.15E-11,2.26E-05,1.11E-11,2.47E-05,6386.984363,7.89E-12,2.42E-11,1.44E-11,2.39E-11
6403.515197,1.07E-11,2.26E-05,1.06E-11,2.45E-05,6387.957139,7.79E-12,2.25E-11,1.37E-11,2.44E-11
6404.461603,1.16E-11,2.47E-05,1.09E-11,2.40E-05,6388.909422,7.73E-12,2.24E-11,1.39E-11,2.39E-11
6405.423269,1.12E-11,2.52E-05,1.10E-11,2.49E-05,6389.901745,7.39E-12,2.32E-11,1.43E-11,2.34E-11
6406.411129,1.24E-11,2.57E-05,1.01E-11,2.48E-05,6390.872241,7.18E-12,2.28E-11,1.45E-11,2.37E-11
6407.360914,1.15E-11,2.21E-05,1.04E-11,2.41E-05,6391.864734,7.51E-12,2.26E-11,1.50E-11,2.42E-11
6408.329505,1.15E-11,2.28E-05,1.07E-11,2.37E-05,6392.846774,7.60E-12,2.27E-11,1.41E-11,2.49E-11
6409.326576,1.16E-11,2.26E-05,1.04E-11,2.31E-05,6393.820289,7.83E-12,2.29E-11,1.34E-11,2.47E-11
6410.307054,1.17E-11,2.53E-05,1.03E-11,2.38E-05,6394.792065,7.17E-12,2.32E-11,1.52E-11,2.48E-11
6411.285016,1.08E-11,2.44E-05,1.11E-11,2.39E-05,6395.75467,7.30E-12,2.39E-11,1.61E-11,2.41E-11
6412.262251,1.11E-11,2.30E-05,1.14E-11,2.50E-05,6396.735259,7.86E-12,2.22E-11,1.54E-11,2.45E-11
6413.2366,1.07E-11,2.45E-05,1.10E-11,2.57E-05,6397.718826,7.59E-12,2.25E-11,1.48E-11,2.44E-11
6414.227801,1.12E-11,2.46E-05,1.09E-11,2.60E-05,6398.701006,7.43E-12,2.29E-11,1.41E-11,2.31E-11
6415.19498,1.10E-11,2.50E-05,1.11E-11,2.43E-05,6399.682949,7.98E-12,2.34E-11,1.51E-11,2.32E-11
6416.181206,1.09E-11,2.59E-05,1.03E-11,2.44E-05,6400.654386,8.06E-12,2.38E-11,1.51E-11,2.38E-11
6417.143447,1.14E-11,2.33E-05,1.04E-11,2.47E-05,6401.646357,7.46E-12,2.21E-11,1.56E-11,2.45E-11
6418.110837,1.13E-11,2.34E-05,1.09E-11,2.43E-05,6402.59953,7.67E-12,2.50E-11,1.44E-11,2.41E-11
6419.081548,1.20E-11,2.33E-05,1.11E-11,2.43E-05,6403.592551,8.25E-12,2.34E-11,1.49E-11,2.46E-11
6420.058615,1.23E-11,2.40E-05,1.08E-11,2.44E-05,6404.554964,8.30E-12,2.25E-11,1.53E-11,2.48E-11
6421.046791,1.07E-11,2.27E-05,1.18E-11,2.50E-05,6405.528996,8.01E-12,2.40E-11,1.52E-11,2.48E-11
6422.025604,1.08E-11,2.28E-05,1.06E-11,2.49E-05,6406.497864,7.78E-12,2.34E-11,1.54E-11,2.50E-11
6423.020511,1.06E-11,2.40E-05,9.81E-12,2.38E-05,6407.459033,8.16E-12,2.14E-11,1.43E-11,2.40E-11
6423.972138,1.10E-11,2.22E-05,9.86E-12,2.38E-05,6408.433076,7.74E-12,2.20E-11,1.33E-11,2.41E-11
6424.959622,1.05E-11,2.31E-05,1.05E-11,2.33E-05,6409.385895,7.40E-12,2.29E-11,1.40E-11,2.37E-11
6425.961955,1.07E-11,2.41E-05,1.05E-11,2.33E-05,6410.366379,7.56E-12,2.42E-11,1.42E-11,2.39E-11
6426.927959,1.16E-11,2.37E-05,1.18E-11,2.32E-05,6411.317664,7.43E-12,2.37E-11,1.56E-11,2.48E-11
6427.916725,1.19E-11,2.21E-05,1.27E-11,2.38E-05,6412.309484,7.88E-12,2.24E-11,1.52E-11,2.38E-11
6428.893023,1.14E-11,2.25E-05,1.21E-11,2.40E-05,6413.29223,7.63E-12,2.27E-11,1.46E-11,2.41E-11
6429.863889,1.08E-11,2.28E-05,1.18E-11,2.46E-05,6414.273913,7.87E-12,2.40E-11,1.44E-11,2.44E-11
6430.85114,1.09E-11,2.24E-05,1.11E-11,2.45E-05,6415.235525,8.17E-12,2.47E-11,1.44E-11,2.36E-11
6431.831494,1.08E-11,2.27E-05,1.15E-11,2.45E-05,6416.205231,8.41E-12,2.30E-11,1.54E-11,2.45E-11
6432.816971,1.09E-11,2.34E-05,1.08E-11,2.45E-05,6417.185253,7.97E-12,2.23E-11,1.53E-11,2.48E-11
6433.797701,1.14E-11,2.35E-05,1.04E-11,2.42E-05,6418.155274,8.21E-12,2.49E-11,1.48E-11,2.44E-11
6434.779969,1.16E-11,2.49E-05,1.01E-11,2.46E-05,6419.106915,8.14E-12,2.40E-11,1.54E-11,2.28E-11
6435.751483,1.18E-11,2.56E-05,1.16E-11,2.45E-05,6420.057813,8.14E-12,2.50E-11,1.52E-11,2.26E-11
6436.698752,1.15E-11,2.54E-05,1.12E-11,2.51E-05,6421.038885,8.18E-12,2.48E-11,1.57E-11,2.41E-11
6437.639703,1.10E-11,2.53E-05,1.12E-11,2.50E-05,6421.999771,7.52E-12,2.43E-11,1.46E-11,2.46E-11
6438.597195,1.10E-11,2.12E-05,1.21E-11,2.42E-05,6422.971718,7.58E-12,2.23E-11,1.47E-11,2.41E-11
6439.545311,1.18E-11,2.04E-05,1.16E-11,2.36E-05,6423.932571,7.81E-12,2.28E-11,1.57E-11,2.33E-11
6440.516202,1.13E-11,2.19E-05,1.16E-11,2.36E-05,6424.913816,7.60E-12,2.22E-11,1.47E-11,2.38E-11
6441.503694,1.07E-11,2.41E-05,1.05E-11,2.35E-05,6425.885853,8.27E-12,2.31E-11,1.42E-11,2.44E-11
6442.48059,1.02E-11,2.58E-05,1.01E-11,2.52E-05,6426.877243,7.91E-12,2.35E-11,1.50E-11,2.46E-11
6443.489412,1.10E-11,2.49E-05,1.11E-11,2.49E-05,6427.859225,7.48E-12,2.41E-11,1.45E-11,2.36E-11
6444.44981,1.15E-11,2.20E-05,1.07E-11,2.36E-05,6428.810869,8.09E-12,2.44E-11,1.43E-11,2.34E-11
6445.436617,1.05E-11,2.62E-05,1.06E-11,2.38E-05,6429.790622,7.71E-12,2.41E-11,1.44E-11,2.42E-11
6446.394591,1.12E-11,2.58E-05,1.08E-11,2.37E-05,6430.760586,7.32E-12,2.29E-11,1.47E-11,2.36E-11
6447.351902,1.12E-11,2.53E-05,1.22E-11,2.43E-05,6431.720606,8.25E-12,2.25E-11,1.44E-11,2.43E-11
6448.323256,1.22E-11,2.48E-05,1.28E-11,2.46E-05,6432.680652,7.66E-12,2.37E-11,1.48E-11,2.46E-11
6449.299242,1.19E-11,2.38E-05,1.24E-11,2.45E-05,6433.670653,7.94E-12,2.45E-11,1.50E-11,2.37E-11
6450.291598,1.15E-11,2.42E-05,1.13E-11,2.52E-05,6434.610759,7.68E-12,2.39E-11,1.43E-11,2.25E-11
6451.268332,1.10E-11,2.25E-05,1.10E-11,2.52E-05,6435.602787,8.43E-12,2.33E-11,1.43E-11,2.28E-11
6452.245718,1.07E-11,2.23E-05,1.07E-11,2.52E-05,6436.564926,8.19E-12,2.42E-11,1.48E-11,2.55E-11
6453.206636,1.03E-11,2.40E-05,1.08E-11,2.48E-05,6437.564998,7.25E-12,2.37E-11,1.59E-11,2.47E-11
6454.173961,1.15E-11,2.42E-05,1.11E-11,2.44E-05,6438.546843,8.07E-12,2.26E-11,1.47E-11,2.45E-11
6455.153527,1.10E-11,2.69E-05,1.11E-11,2.48E-05,6439.520344,7.59E-12,2.21E-11,1.37E-11,2.39E-11
6456.129589,1.00E-11,2.59E-05,1.25E-11,2.46E-05,6440.511592,8.09E-12,2.09E-11,1.37E-11,2.36E-11
6457.117183,1.10E-11,2.66E-05,1.18E-11,2.49E-05,6441.46633,8.13E-12,2.23E-11,1.50E-11,2.44E-11
6458.084194,1.17E-11,2.68E-05,1.19E-11,2.43E-05,6442.477072,8.84E-12,2.49E-11,1.55E-11,2.49E-11
6459.07509,1.14E-11,2.41E-05,1.18E-11,2.41E-05,6443.44905,8.90E-12,2.21E-11,1.43E-11,2.33E-11
6460.053089,1.17E-11,2.32E-05,1.16E-11,2.41E-05,6444.401089,8.09E-12,2.37E-11,1.43E-11,2.35E-11
6461.029706,1.12E-11,2.14E-05,1.09E-11,2.49E-05,6445.382682,7.11E-12,2.23E-11,1.49E-11,2.31E-11
6461.990468,1.10E-11,2.32E-05,1.17E-11,2.42E-05,6446.333963,7.72E-12,2.15E-11,1.50E-11,2.41E-11
6462.942265,1.07E-11,2.57E-05,1.18E-11,2.46E-05,6447.298827,8.19E-12,2.18E-11,1.42E-11,2.39E-11
6463.909225,9.48E-12,2.61E-05,1.10E-11,2.41E-05,6448.252416,7.81E-12,2.44E-11,1.56E-11,2.46E-11
6464.871001,1.04E-11,2.44E-05,1.09E-11,2.43E-05,6449.234566,8.32E-12,2.39E-11,1.51E-11,2.48E-11
6465.83736,1.10E-11,2.47E-05,1.12E-11,2.49E-05,6450.197437,8.75E-12,2.32E-11,1.43E-11,2.48E-11
6466.808334,1.11E-11,2.39E-05,1.15E-11,2.48E-05,6451.197858,8.16E-12,2.35E-11,1.40E-11,2.51E-11
6467.803845,1.08E-11,2.21E-05,1.11E-11,2.44E-05,6452.151024,8.04E-12,2.26E-11,1.52E-11,2.45E-11
6468.760612,1.09E-11,2.36E-05,1.12E-11,2.47E-05,6453.143233,7.56E-12,2.22E-11,1.43E-11,2.41E-11
6469.746597,1.10E-11,2.20E-05,1.12E-11,2.37E-05,6454.105227,6.88E-12,2.23E-11,1.49E-11,2.37E-11
6470.694756,1.14E-11,2.28E-05,1.15E-11,2.43E-05,6455.07441,6.37E-12,2.28E-11,1.38E-11,2.35E-11
6471.68527,1.07E-11,2.38E-05,1.00E-11,2.55E-05,6456.035346,6.44E-12,2.20E-11,1.38E-11,2.40E-11
6472.636188,1.14E-11,2.38E-05,1.10E-11,2.46E-05,6457.011621,7.30E-12,2.24E-11,1.41E-11,2.49E-11
6473.613794,1.13E-11,2.30E-05,1.12E-11,2.37E-05,6457.982262,8.30E-12,2.20E-11,1.37E-11,2.45E-11
6474.591261,1.07E-11,2.20E-05,1.16E-11,2.42E-05,6458.944156,7.85E-12,2.40E-11,1.46E-11,2.35E-11
6475.552069,1.10E-11,2.33E-05,1.26E-11,2.39E-05,6459.927902,7.26E-12,2.33E-11,1.41E-11,2.42E-11
6476.529002,1.06E-11,2.22E-05,1.24E-11,2.31E-05,6460.900248,7.10E-12,2.40E-11,1.44E-11,2.44E-11
6477.487245,1.11E-11,2.16E-05,1.22E-11,2.32E-05,6461.891914,7.23E-12,2.18E-11,1.39E-11,2.48E-11
6478.473608,1.16E-11,2.25E-05,1.18E-11,2.43E-05,6462.87391,7.21E-12,2.22E-11,1.50E-11,2.35E-11
6479.445268,1.14E-11,2.51E-05,1.26E-11,2.41E-05,6463.825585,7.67E-12,2.33E-11,1.47E-11,2.34E-11
6480.434166,1.08E-11,2.57E-05,1.23E-11,2.40E-05,6464.797378,8.02E-12,2.44E-11,1.48E-11,2.41E-11
6481.39221,1.16E-11,2.46E-05,1.13E-11,2.45E-05,6465.769686,8.13E-12,2.45E-11,1.54E-11,2.38E-11
6482.367278,1.12E-11,2.50E-05,1.08E-11,2.50E-05,6466.754538,7.62E-12,2.43E-11,1.54E-11,2.32E-11
6483.310746,1.07E-11,2.39E-05,1.19E-11,2.46E-05,6467.706198,7.59E-12,2.38E-11,1.49E-11,2.45E-11
6484.286381,9.61E-12,2.29E-05,1.15E-11,2.41E-05,6468.697444,8.64E-12,2.34E-11,1.48E-11,2.47E-11
6485.266753,1.04E-11,2.04E-05,1.09E-11,2.32E-05,6469.670921,9.00E-12,2.29E-11,1.48E-11,2.40E-11
6486.254445,1.04E-11,2.34E-05,1.03E-11,2.36E-05,6470.653482,7.79E-12,2.37E-11,1.46E-11,2.40E-11
6487.25208,1.02E-11,2.49E-05,1.19E-11,2.40E-05,6471.625091,7.44E-12,2.30E-11,1.45E-11,2.42E-11
6488.202523,1.09E-11,2.39E-05,1.07E-11,2.46E-05,6472.579019,7.69E-12,2.33E-11,1.59E-11,2.45E-11
6489.190228,1.08E-11,2.26E-05,1.09E-11,2.50E-05,6473.561267,7.58E-12,2.38E-11,1.53E-11,2.40E-11
6490.151113,1.06E-11,2.49E-05,1.18E-11,2.45E-05,6474.514387,8.11E-12,2.23E-11,1.53E-11,2.38E-11
6491.128647,1.06E-11,2.40E-05,1.23E-11,2.39E-05,6475.476928,8.04E-12,2.35E-11,1.47E-11,2.41E-11
6492.08881,1.17E-11,2.42E-05,1.15E-11,2.44E-05,6476.446648,8.41E-12,2.34E-11,1.55E-11,2.34E-11
6493.036201,1.13E-11,2.54E-05,1.07E-11,2.40E-05,6477.406656,8.08E-12,2.37E-11,1.56E-11,2.33E-11
6494.013693,1.08E-11,2.23E-05,1.14E-11,2.47E-05,6478.386694,8.02E-12,2.44E-11,1.52E-11,2.42E-11
6494.985021,1.04E-11,2.35E-05,1.17E-11,2.43E-05,6479.357442,8.16E-12,2.30E-11,1.34E-11,2.45E-11
6495.921883,1.15E-11,2.55E-05,1.13E-11,2.47E-05,6480.327391,8.16E-12,2.30E-11,1.49E-11,2.48E-11
6496.889299,1.12E-11,2.40E-05,1.00E-11,2.42E-05,6481.319309,7.99E-12,2.44E-11,1.51E-11,2.41E-11
6497.846971,1.10E-11,2.31E-05,1.09E-11,2.40E-05,6482.290883,8.46E-12,2.47E-11,1.49E-11,2.40E-11
6498.814254,1.10E-11,2.61E-05,1.19E-11,2.45E-05,6483.264904,8.15E-12,2.41E-11,1.56E-11,2.47E-11
6499.765862,1.07E-11,2.50E-05,1.20E-11,2.45E-05,6484.238054,7.77E-12,2.28E-11,1.56E-11,2.37E-11
6500.740782,1.12E-11,2.19E-05,1.11E-11,2.40E-05,6485.200016,7.81E-12,2.33E-11,1.52E-11,2.34E-11
6501.721424,1.10E-11,2.31E-05,1.05E-11,2.40E-05,6486.160891,7.60E-12,2.36E-11,1.46E-11,2.44E-11
6502.689327,1.19E-11,2.18E-05,1.00E-11,2.44E-05,6487.113767,8.39E-12,2.26E-11,1.46E-11,2.38E-11
6503.655539,1.25E-11,2.15E-05,1.12E-11,2.39E-05,6488.094993,8.17E-12,2.41E-11,1.56E-11,2.39E-11
6504.616171,1.14E-11,2.36E-05,1.09E-11,2.49E-05,6489.04804,8.71E-12,2.49E-11,1.64E-11,2.36E-11
6505.603636,1.11E-11,2.55E-05,1.14E-11,2.41E-05,6490.039084,8.35E-12,2.32E-11,1.48E-11,2.33E-11
6506.561262,1.17E-11,2.54E-05,1.15E-11,2.34E-05,6491.001483,7.29E-12,2.27E-11,1.44E-11,2.37E-11
6507.570046,1.18E-11,2.41E-05,1.15E-11,2.29E-05,6491.993579,7.68E-12,2.36E-11,1.46E-11,2.38E-11
6508.545625,1.10E-11,2.19E-05,1.18E-11,2.38E-05,6492.946439,7.59E-12,2.26E-11,1.45E-11,2.32E-11
6509.506547,1.07E-11,2.32E-05,1.16E-11,2.46E-05,6493.919148,8.37E-12,2.13E-11,1.48E-11,2.41E-11
6510.484902,1.09E-11,2.32E-05,1.14E-11,2.42E-05,6494.8925,7.66E-12,2.23E-11,1.42E-11,2.35E-11
6511.442331,1.03E-11,2.53E-05,1.14E-11,2.38E-05,6495.874809,6.19E-12,2.28E-11,1.48E-11,2.44E-11
6512.40213,1.10E-11,2.35E-05,1.08E-11,2.46E-05,6496.826421,7.59E-12,2.36E-11,1.49E-11,2.52E-11
6513.370435,1.10E-11,2.43E-05,1.01E-11,2.53E-05,6497.799626,8.01E-12,2.44E-11,1.43E-11,2.51E-11
6514.348331,1.04E-11,2.50E-05,1.04E-11,2.51E-05,6498.793426,7.07E-12,2.36E-11,1.43E-11,2.49E-11
6515.315036,1.14E-11,2.42E-05,1.11E-11,2.38E-05,6499.766542,7.00E-12,2.41E-11,1.42E-11,2.45E-11
6516.322473,1.11E-11,2.24E-05,1.08E-11,2.41E-05,6500.757235,7.71E-12,2.31E-11,1.41E-11,2.42E-11
6517.290195,1.11E-11,2.24E-05,1.06E-11,2.53E-05,6501.717694,8.08E-12,2.47E-11,1.45E-11,2.48E-11
6518.241534,1.13E-11,2.30E-05,1.19E-11,2.46E-05,6502.689372,7.49E-12,2.48E-11,1.48E-11,2.39E-11
6519.229545,1.04E-11,2.27E-05,1.14E-11,2.50E-05,6503.670782,7.23E-12,2.37E-11,1.43E-11,2.39E-11
6520.196322,1.11E-11,2.24E-05,1.10E-11,2.45E-05,6504.623505,7.31E-12,2.30E-11,1.54E-11,2.48E-11
6521.153187,1.12E-11,2.15E-05,1.11E-11,2.40E-05,6505.594784,8.40E-12,2.21E-11,1.53E-11,2.35E-11
6522.104583,1.12E-11,2.20E-05,1.18E-11,2.41E-05,6506.557606,7.20E-12,2.42E-11,1.55E-11,2.31E-11
6523.12187,1.04E-11,2.29E-05,1.17E-11,2.41E-05,6507.51792,7.64E-12,2.56E-11,1.56E-11,2.30E-11
6524.099668,9.83E-12,2.25E-05,1.23E-11,2.44E-05,6508.470788,8.63E-12,2.35E-11,1.52E-11,2.30E-11
6525.095054,1.02E-11,2.45E-05,1.15E-11,2.49E-05,6509.452747,8.31E-12,2.27E-11,1.43E-11,2.39E-11
6526.047838,1.06E-11,2.53E-05,1.14E-11,2.44E-05,6510.414132,7.61E-12,2.35E-11,1.33E-11,2.49E-11
6527.015341,1.08E-11,2.39E-05,1.08E-11,2.45E-05,6511.396965,7.98E-12,2.36E-11,1.34E-11,2.51E-11
6528.002119,1.03E-11,2.46E-05,1.10E-11,2.47E-05,6512.359226,7.72E-12,2.34E-11,1.42E-11,2.47E-11
6528.959798,1.03E-11,2.35E-05,1.08E-11,2.47E-05,6513.350426,8.43E-12,2.36E-11,1.57E-11,2.50E-11
6529.907847,9.89E-12,2.51E-05,1.11E-11,2.48E-05,6514.302372,7.60E-12,2.33E-11,1.50E-11,2.48E-11
6530.878435,1.07E-11,2.52E-05,1.11E-11,2.57E-05,6515.295157,7.49E-12,2.19E-11,1.58E-11,2.39E-11
6531.885926,1.14E-11,2.42E-05,1.13E-11,2.45E-05,6516.257255,7.98E-12,2.17E-11,1.43E-11,2.41E-11
6532.863207,1.11E-11,2.46E-05,1.09E-11,2.47E-05,6517.20916,8.58E-12,2.23E-11,1.33E-11,2.43E-11
6533.841089,1.13E-11,2.37E-05,1.00E-11,2.48E-05,6518.189192,8.08E-12,2.27E-11,1.41E-11,2.47E-11
6534.811874,1.09E-11,2.24E-05,1.10E-11,2.37E-05,6519.161851,7.23E-12,2.35E-11,1.41E-11,2.41E-11
6535.779452,1.08E-11,2.35E-05,1.11E-11,2.38E-05,6520.153844,7.80E-12,2.39E-11,1.43E-11,2.45E-11
